Species,MaxTreeHeight,DBH,parameter,ll,l,m,h,hh,Sg_effect,Incertitude
Qualea rosea,42.6649952319473,>25,a,-0.6953007000000001,-0.6234365000000001,-0.550504,-0.48337525000000003,-0.4256188,NA,0.2696819000000001
Qualea rosea,42.6649952319473,>25,O,-0.21042149999999998,-0.1375575,-0.07627155,-0.033829675000000003,-0.012358339999999997,TRUE,0.19806316
Qualea rosea,42.6649952319473,>25,gamma,-2.9185320000000003,-2.4218525,-1.890975,-1.3485675000000001,-0.8571718,NA,2.0613602
Qualea rosea,42.6649952319473,>25,tau,-1.1388710000000002,-0.8635872499999999,-0.5693195,-0.2754065,-0.0038361789999997744,TRUE,1.1350348210000003
Recordoxylon speciosum,34.3486176533593,1-3,a,-0.1467138,-0.086769125,-0.0441529,-0.01868035,-0.007116806999999994,NA,0.139596993
Recordoxylon speciosum,34.3486176533593,1-3,O,-6.183638999999999,-5.3249450000000005,-4.226055,-2.89046,-1.4646639999999984,TRUE,4.718975000000001
Recordoxylon speciosum,34.3486176533593,1-3,gamma,-9.135760999999999,-7.8488475,-6.382305,-4.8159125,-3.4220919999999944,NA,5.713669000000005
Recordoxylon speciosum,34.3486176533593,1-3,tau,-1.9903680000000001,-1.2308175,-0.4094325,0.37520925,1.0485630000000001,FALSE,3.0389310000000003
Recordoxylon speciosum,34.3486176533593,3-10,a,-0.35149300000000006,-0.209672,-0.10577349999999999,-0.045826324999999994,-0.017398989999999993,NA,0.33409401000000005
Recordoxylon speciosum,34.3486176533593,3-10,O,-4.91389,-3.8106175,-3.0539,-2.1437025,-1.108267,TRUE,3.8056230000000006
Recordoxylon speciosum,34.3486176533593,3-10,gamma,-16.89536,-14.941225,-12.930299999999999,-10.928625,-9.249778999999998,NA,7.645581000000002
Recordoxylon speciosum,34.3486176533593,3-10,tau,1.1748389999999997,2.0439800000000004,3.039975,4.0110875,4.918461000000001,TRUE,3.743622000000001
Recordoxylon speciosum,34.3486176533593,10-25,a,-0.32097660000000006,-0.22053975,-0.144265,-0.09305405,-0.0608061,NA,0.2601705000000001
Recordoxylon speciosum,34.3486176533593,10-25,O,-6.497089,-5.8166899999999995,-4.865405,-4.04568,-3.466754,TRUE,3.030335
Recordoxylon speciosum,34.3486176533593,10-25,gamma,-10.94106,-9.24713,-7.27586,-5.4175525,-3.681184,NA,7.259876
Recordoxylon speciosum,34.3486176533593,10-25,tau,-1.497778,-0.528462,0.4351705,1.4442700000000002,2.308573000000001,FALSE,3.806351000000001
Recordoxylon speciosum,34.3486176533593,>25,a,-1.231542,-0.968041,-0.7096235,-0.46085425,-0.27223329999999984,NA,0.9593087
Recordoxylon speciosum,34.3486176533593,>25,O,-2.662445,-2.191305,-1.9103949999999998,-1.720365,-1.581732,TRUE,1.080713
Recordoxylon speciosum,34.3486176533593,>25,gamma,-8.627650000000001,-7.3347975,-5.781525,-4.233632500000001,-2.8094219999999996,NA,5.818228000000001
Recordoxylon speciosum,34.3486176533593,>25,tau,-1.248891,-0.47156025,0.367247,1.1769325,1.8686640000000005,FALSE,3.1175550000000003
Ruizterania albiflora,38.5185723235949,1-3,a,-0.20572220000000002,-0.161071,-0.1150685,-0.07869452499999999,-0.05874263,NA,0.14697957000000003
Ruizterania albiflora,38.5185723235949,1-3,O,-3.148644,-2.8288275,-2.317365,-1.55115,-0.7842898999999999,TRUE,2.3643541
Ruizterania albiflora,38.5185723235949,1-3,gamma,-5.147036,-4.614155,-4.05523,-3.49374,-3.067965,NA,2.079071
Ruizterania albiflora,38.5185723235949,1-3,tau,-0.9964974000000001,-0.77276225,-0.4825895,-0.19770675,0.06956604000000007,FALSE,1.0660634400000002
Ruizterania albiflora,38.5185723235949,3-10,a,-0.1521296,-0.10764549999999999,-0.07116025,-0.0453544,-0.026526589999999996,NA,0.12560301000000001
Ruizterania albiflora,38.5185723235949,3-10,O,-2.8644330000000005,-2.413915,-1.78263,-1.0353675,-0.4579555999999996,TRUE,2.406477400000001
Ruizterania albiflora,38.5185723235949,3-10,gamma,-5.044475,-4.31717,-3.52344,-2.7407925,-1.9869599999999998,NA,3.0575150000000004
Ruizterania albiflora,38.5185723235949,3-10,tau,-1.8735690000000003,-1.479195,-1.05328,-0.63447,-0.2524802999999999,TRUE,1.6210887000000005
Ruizterania albiflora,38.5185723235949,10-25,a,-0.3084039,-0.18026625,-0.0873453,-0.0364565,-0.013256519999999977,NA,0.29514738
Ruizterania albiflora,38.5185723235949,10-25,O,-4.876519999999999,-3.3477775000000003,-2.306465,-1.5387374999999999,-0.7847027999999999,TRUE,4.0918171999999995
Ruizterania albiflora,38.5185723235949,10-25,gamma,-10.61497,-8.40623,-5.981645,-3.562935,-1.3098249999999998,NA,9.305145
Ruizterania albiflora,38.5185723235949,10-25,tau,-3.7176060000000004,-2.5087825,-1.23212,-0.0064938174999999996,1.1123790000000002,FALSE,4.829985000000001
Ruizterania albiflora,38.5185723235949,>25,a,-0.6025398000000001,-0.44014325000000004,-0.28371599999999997,-0.15878175,-0.08696556,NA,0.5155742400000001
Ruizterania albiflora,38.5185723235949,>25,O,-4.7367989999999995,-3.34748,-2.5853099999999998,-2.1648875,-1.9051289999999999,TRUE,2.83167
Ruizterania albiflora,38.5185723235949,>25,gamma,-8.719016,-7.357685000000001,-5.829395,-4.287722499999999,-2.9271849999999984,NA,5.791831000000002
Ruizterania albiflora,38.5185723235949,>25,tau,-0.5750637000000001,0.0992262,0.8745165,1.64492,2.320041000000001,FALSE,2.895104700000001
Sextonia rubra,41.9684434949131,1-3,a,-0.08515386,-0.057775275,-0.03676745,-0.020701975,-0.009725778,NA,0.075428082
Sextonia rubra,41.9684434949131,1-3,O,-3.894291,-3.1188875,-2.1093349999999997,-1.1579075,-0.49373139999999993,TRUE,3.4005596000000002
Sextonia rubra,41.9684434949131,1-3,gamma,-5.93811,-5.3325724999999995,-4.669325,-4.0144725,-3.402208,NA,2.535902
Sextonia rubra,41.9684434949131,1-3,tau,-0.9666687999999999,-0.6570575,-0.318673,0.0267375,0.33416870000000004,FALSE,1.3008374999999999
Sextonia rubra,41.9684434949131,3-10,a,-0.5927301,-0.41906550000000004,-0.26078250000000003,-0.15579075,-0.09436783999999998,NA,0.49836226000000006
Sextonia rubra,41.9684434949131,3-10,O,-2.8075460000000003,-2.47744,-2.027215,-1.3624425,-0.6822805999999999,TRUE,2.1252654000000004
Sextonia rubra,41.9684434949131,3-10,gamma,-10.46135,-8.8668975,-7.06686,-5.222275,-3.4021639999999995,NA,7.059186
Sextonia rubra,41.9684434949131,3-10,tau,-1.3811050000000002,-0.3999415,0.5522355,1.453015,2.251675,FALSE,3.6327800000000003
Sextonia rubra,41.9684434949131,10-25,a,-0.2142079,-0.13835000000000003,-0.07215369999999999,-0.0290844,-0.010016529999999996,NA,0.20419137
Sextonia rubra,41.9684434949131,10-25,O,-3.9582080000000004,-2.3936325,-1.61569,-0.9117142500000001,-0.41585429999999984,TRUE,3.5423537000000005
Sextonia rubra,41.9684434949131,10-25,gamma,-3.7303720000000005,-2.2225075,-0.5659315,1.1738875,2.710198,NA,6.440570000000001
Sextonia rubra,41.9684434949131,10-25,tau,-4.817260999999999,-3.9377225,-2.952885,-2.0060350000000002,-1.1759669999999993,TRUE,3.6412940000000003
Sextonia rubra,41.9684434949131,>25,a,-0.5000969000000001,-0.39899274999999995,-0.30704149999999997,-0.223463,-0.15538129999999997,NA,0.3447156000000001
Sextonia rubra,41.9684434949131,>25,O,-0.5399328,-0.3767775,-0.22088449999999998,-0.10335224999999999,-0.041516369999999976,TRUE,0.49841643
Sextonia rubra,41.9684434949131,>25,gamma,-4.0318249999999995,-3.2940475,-2.439935,-1.59232,-0.8535683999999997,NA,3.1782566
Sextonia rubra,41.9684434949131,>25,tau,-1.5351110000000001,-1.128315,-0.654677,-0.18691825,0.20708280000000018,FALSE,1.7421938000000003
Sterculia pruriens,37.7164265220664,1-3,a,-0.11778359999999999,-0.096501775,-0.07772799999999999,-0.062311275,-0.049522399999999994,NA,0.0682612
Sterculia pruriens,37.7164265220664,1-3,O,-1.9741929999999999,-1.4588075000000003,-0.8978135,-0.4097145,-0.15614499999999992,TRUE,1.8180479999999999
Sterculia pruriens,37.7164265220664,1-3,gamma,-9.512791,-8.8531,-8.09917,-7.35126,-6.688589,NA,2.8242019999999997
Sterculia pruriens,37.7164265220664,1-3,tau,0.9270141,1.259635,1.61789,1.969525,2.2800000000000002,TRUE,1.3529859000000002
Sterculia pruriens,37.7164265220664,3-10,a,-0.11395520000000002,-0.078359025,-0.0474446,-0.023460099999999998,-0.009212480999999998,NA,0.10474271900000003
Sterculia pruriens,37.7164265220664,3-10,O,-3.580628000000001,-2.5735675000000002,-1.6893150000000001,-0.88315475,-0.3626473999999996,TRUE,3.217980600000001
Sterculia pruriens,37.7164265220664,3-10,gamma,-12.531179999999999,-11.52205,-10.462299999999999,-9.390525,-8.409398,NA,4.121782
Sterculia pruriens,37.7164265220664,3-10,tau,1.5161079999999998,1.99024,2.51028,3.0284,3.501378,TRUE,1.98527
Sterculia pruriens,37.7164265220664,10-25,a,-0.2874068000000001,-0.19804775,-0.1183115,-0.054533425,-0.018654389999999983,NA,0.2687524100000001
Sterculia pruriens,37.7164265220664,10-25,O,-2.678389,-1.63719,-1.012175,-0.5128142499999999,-0.19876339999999995,TRUE,2.4796256000000003
Sterculia pruriens,37.7164265220664,10-25,gamma,-10.69124,-8.990655,-6.98323,-5.0733525,-3.2716089999999975,NA,7.4196310000000025
Sterculia pruriens,37.7164265220664,10-25,tau,-1.8279010000000002,-0.8438535,0.20166499999999998,1.2580925,2.13186,FALSE,3.9597610000000003
Sterculia pruriens,37.7164265220664,>25,a,-0.2406128,-0.154184,-0.07699075,-0.024475200000000003,-0.007472731999999994,NA,0.233140068
Sterculia pruriens,37.7164265220664,>25,O,-3.371329,-1.5613275,-0.7176965,-0.30003025,-0.10999009999999998,TRUE,3.2613388999999997
Sterculia pruriens,37.7164265220664,>25,gamma,-12.93904,-11.87135,-10.62505,-9.419675,-8.348618,NA,4.590422
Sterculia pruriens,37.7164265220664,>25,tau,1.8465479999999999,2.3951450000000003,3.0140849999999997,3.633975,4.180303,TRUE,2.3337550000000005
Symphonia sp.1,36.2557865928122,1-3,a,-0.0564535,-0.038396074999999995,-0.02503955,-0.0135298,-0.005353594999999996,NA,0.051099905
Symphonia sp.1,36.2557865928122,1-3,O,-6.7429380000000005,-6.36982,-5.776625,-5.16732,-4.439289,TRUE,2.303649000000001
Symphonia sp.1,36.2557865928122,1-3,gamma,-3.1865449999999997,-2.8932075,-2.56822,-2.2727775,-1.999282,NA,1.1872629999999997
Symphonia sp.1,36.2557865928122,1-3,tau,-1.104646,-0.952561,-0.795419,-0.6181975,-0.45985970000000004,TRUE,0.6447863
Symphonia sp.1,36.2557865928122,3-10,a,-0.1195821,-0.08076744999999999,-0.0419051,-0.0192438,-0.007782148999999999,NA,0.111799951
Symphonia sp.1,36.2557865928122,3-10,O,-4.479401,-3.584225,-3.0001800000000003,-2.2186825,-1.2119469999999994,TRUE,3.2674540000000007
Symphonia sp.1,36.2557865928122,3-10,gamma,-5.006706,-4.47395,-3.816415,-3.1814475000000004,-2.5893439999999996,NA,2.4173620000000007
Symphonia sp.1,36.2557865928122,3-10,tau,-1.0298870000000002,-0.7128862499999999,-0.3690485,-0.029572724999999998,0.25704910000000003,FALSE,1.2869361000000001
Symphonia sp.1,36.2557865928122,10-25,a,-0.06759443,-0.0413784,-0.0209789,-0.009194520000000001,-0.0036077289999999996,NA,0.063986700999999993
Symphonia sp.1,36.2557865928122,10-25,O,-5.903825,-4.6459325,-3.20695,-2.0984875,-1.0599299999999998,TRUE,4.843895000000001
Symphonia sp.1,36.2557865928122,10-25,gamma,-6.378511,-5.4966124999999995,-4.526145,-3.5482950000000004,-2.5676119999999996,NA,3.810899
Symphonia sp.1,36.2557865928122,10-25,tau,-1.308815,-0.78103575,-0.2513575,0.25934175,0.7357403000000002,FALSE,2.0445553000000003
Symphonia sp.1,36.2557865928122,>25,a,-0.21070180000000005,-0.14888825,-0.08444075000000001,-0.031178200000000003,-0.00910395999999999,NA,0.20159784000000006
Symphonia sp.1,36.2557865928122,>25,O,-2.4020230000000002,-1.0998775,-0.579117,-0.28049124999999997,-0.10623869999999999,TRUE,2.2957843000000002
Symphonia sp.1,36.2557865928122,>25,gamma,-0.9347011000000003,-0.145928,0.81463,1.7599025000000001,2.61377,NA,3.5484711000000004
Symphonia sp.1,36.2557865928122,>25,tau,-3.4275,-2.95836,-2.41882,-1.89963,-1.457695999999999,TRUE,1.9698040000000012
Tabernaemontana macrocalyx,16.9472224079985,1-3,a,-0.21285969999999999,-0.15494575,-0.1001895,-0.059812275000000005,-0.031183469999999987,NA,0.18167623
Tabernaemontana macrocalyx,16.9472224079985,1-3,O,-6.5425819999999995,-6.033255,-5.43987,-4.95019,-4.540439,TRUE,2.0021429999999993
Tabernaemontana macrocalyx,16.9472224079985,1-3,gamma,-4.881558,-4.09544,-3.209915,-2.269855,-1.3922859999999997,NA,3.4892720000000006
Tabernaemontana macrocalyx,16.9472224079985,1-3,tau,-2.5277639999999995,-2.0250225,-1.50895,-1.02996,-0.6083660999999999,TRUE,1.9193978999999994
Tabernaemontana macrocalyx,16.9472224079985,3-10,a,-0.4918228,-0.34436625,-0.189306,-0.07792054999999999,-0.028270389999999986,NA,0.46355241
Tabernaemontana macrocalyx,16.9472224079985,3-10,O,-4.430956,-3.8200675,-3.39278,-2.9135999999999997,-2.0958429999999995,TRUE,2.3351130000000007
Tabernaemontana macrocalyx,16.9472224079985,3-10,gamma,-2.3255400000000015,-0.32480375,1.9189150000000001,4.374385,6.6334979999999995,NA,8.959038000000001
Tabernaemontana macrocalyx,16.9472224079985,3-10,tau,-7.729469,-6.4302399999999995,-5.017445,-3.7428075,-2.6185639999999997,TRUE,5.110905000000001
Tachigali melinonii,41.8171221174919,1-3,a,-0.1812192,-0.158169,-0.138904,-0.1242945,-0.1130513,NA,0.0681679
Tachigali melinonii,41.8171221174919,1-3,O,-1.252622,-0.8928982499999999,-0.5218484999999999,-0.23930400000000002,-0.09206878,TRUE,1.16055322
Tachigali melinonii,41.8171221174919,1-3,gamma,-7.257979000000001,-6.6709825,-6.03685,-5.39733,-4.816355,NA,2.441624000000001
Tachigali melinonii,41.8171221174919,1-3,tau,0.5171893999999999,0.7950715,1.0974949999999999,1.410775,1.6856240000000002,TRUE,1.1684346000000003
Tachigali melinonii,41.8171221174919,3-10,a,-0.17754330000000001,-0.10906525,-0.057363449999999996,-0.026236274999999996,-0.010730109999999998,NA,0.16681319000000003
Tachigali melinonii,41.8171221174919,3-10,O,-6.093273000000001,-5.1958899999999995,-4.28429,-3.4973349999999996,-2.4602299999999993,TRUE,3.6330430000000016
Tachigali melinonii,41.8171221174919,3-10,gamma,-9.484351,-8.3282725,-7.1136099999999995,-5.8843024999999995,-4.6909529999999995,NA,4.793398000000001
Tachigali melinonii,41.8171221174919,3-10,tau,-1.093136,-0.46879375,0.157076,0.7843782499999999,1.3588240000000005,FALSE,2.4519600000000006
Tachigali melinonii,41.8171221174919,10-25,a,-0.35955450000000005,-0.25458575,-0.16195150000000003,-0.0813716,-0.029357559999999987,NA,0.33019694000000005
Tachigali melinonii,41.8171221174919,10-25,O,-2.085338,-1.38656,-0.872753,-0.459805,-0.18785399999999997,TRUE,1.8974840000000002
Tachigali melinonii,41.8171221174919,10-25,gamma,-16.38216,-14.3415,-12.173549999999999,-10.1404,-8.327647,NA,8.054512999999998
Tachigali melinonii,41.8171221174919,10-25,tau,0.43384,1.3588149999999999,2.378705,3.4246075,4.368893,TRUE,3.935053
Tachigali melinonii,41.8171221174919,>25,a,-1.6348150000000001,-1.2472625000000002,-0.8978485,-0.6215802500000001,-0.4277225,NA,1.2070925000000001
Tachigali melinonii,41.8171221174919,>25,O,-0.6833114,-0.5692947500000001,-0.421948,-0.258014,-0.12397309999999995,TRUE,0.5593383000000001
Tachigali melinonii,41.8171221174919,>25,gamma,-11.018569999999999,-9.962135,-8.814015000000001,-7.64391,-6.556325999999999,NA,4.462243999999999
Tachigali melinonii,41.8171221174919,>25,tau,0.9979899,1.55441,2.16403,2.7271574999999997,3.264961,TRUE,2.2669711
Talisia guianensis,17.6766226197764,1-3,a,-0.1026766,-0.066476225,-0.033065,-0.013976825,-0.0057136869999999985,NA,0.09696291300000001
Talisia guianensis,17.6766226197764,1-3,O,-5.825407,-4.985385,-4.31491,-3.5041275,-2.161421,TRUE,3.6639860000000004
Talisia guianensis,17.6766226197764,1-3,gamma,-1.8637670000000004,-1.2888899999999999,-0.5995995000000001,0.12997150000000002,0.6602838000000002,NA,2.5240508000000004
Talisia guianensis,17.6766226197764,1-3,tau,-3.10404,-2.810465,-2.4166,-2.04037,-1.722131,TRUE,1.3819089999999998
Talisia guianensis,17.6766226197764,3-10,a,-0.3414144,-0.27028925,-0.194379,-0.12529,-0.07517247999999999,NA,0.26624192
Talisia guianensis,17.6766226197764,3-10,O,-5.329014,-4.7421475,-4.352975,-4.105487500000001,-3.9356579999999997,TRUE,1.3933560000000003
Talisia guianensis,17.6766226197764,3-10,gamma,0.22672839999999986,1.11749,2.104915,3.1479049999999997,4.117157000000001,NA,3.890428600000001
Talisia guianensis,17.6766226197764,3-10,tau,-4.852648,-4.30941,-3.72431,-3.18454,-2.6875139999999997,TRUE,2.1651340000000006
Talisia megaphylla,15.9185271131482,1-3,a,-0.868504,-0.609434,-0.34465,-0.15066025,-0.053319599999999995,NA,0.8151844
Talisia megaphylla,15.9185271131482,1-3,O,-6.010918,-5.302427499999999,-4.835895,-4.478285,-3.9876249999999995,TRUE,2.0232930000000007
Talisia megaphylla,15.9185271131482,1-3,gamma,-5.623526,-3.8195474999999997,-1.80041,0.31657675,2.574962000000002,NA,8.198488000000001
Talisia megaphylla,15.9185271131482,1-3,tau,-5.53887,-4.2553325,-3.075355,-1.9471675,-0.9842312999999998,TRUE,4.5546387
Talisia megaphylla,15.9185271131482,3-10,a,-0.07293479,-0.0460017,-0.023803249999999998,-0.010446625000000001,-0.003701155999999999,NA,0.069233634
Talisia megaphylla,15.9185271131482,3-10,O,-5.900061,-4.650297500000001,-3.33333,-2.0941775000000002,-0.9824324999999999,TRUE,4.9176285
Talisia megaphylla,15.9185271131482,3-10,gamma,-8.113025,-7.2414375,-6.22129,-5.201420000000001,-4.273733999999999,NA,3.839291000000001
Talisia megaphylla,15.9185271131482,3-10,tau,-0.783056,-0.29079350000000004,0.2496845,0.783005,1.2341420000000003,FALSE,2.0171980000000005
Talisia mollis,12.6016232104325,1-3,a,-0.1084655,-0.077245575,-0.0467776,-0.02138275,-0.007663015999999995,NA,0.10080248400000001
Talisia mollis,12.6016232104325,1-3,O,-6.688138,-6.279212499999999,-5.608225,-4.7875375,-3.5496149999999993,TRUE,3.138523000000001
Talisia mollis,12.6016232104325,1-3,gamma,-7.907776,-7.21942,-6.415375,-5.64308,-4.908632999999999,NA,2.999143000000001
Talisia mollis,12.6016232104325,1-3,tau,-0.49555640000000006,-0.090560775,0.319771,0.7491902500000001,1.098691,FALSE,1.5942474000000002
Talisia mollis,12.6016232104325,3-10,a,-0.5289093,-0.37534674999999995,-0.2247905,-0.11800075,-0.05821041999999994,NA,0.4706988800000001
Talisia mollis,12.6016232104325,3-10,O,-5.728652,-4.949315,-4.388859999999999,-4.017695,-3.731387,TRUE,1.9972650000000005
Talisia mollis,12.6016232104325,3-10,gamma,-6.918744,-5.7551524999999994,-4.43646,-3.0547575,-1.6871589999999999,NA,5.231585000000001
Talisia mollis,12.6016232104325,3-10,tau,-2.216756,-1.4872699999999999,-0.7235865,-0.0045424474999999995,0.6075199000000002,FALSE,2.8242759000000004
Talisia sylvatica,12.4180351806864,1-3,a,-0.14021730000000002,-0.10824025,-0.08117769999999999,-0.06108445,-0.04643362,NA,0.09378368000000001
Talisia sylvatica,12.4180351806864,1-3,O,-6.836910999999999,-6.5875125,-6.154485,-5.70749,-5.3549549999999995,TRUE,1.4819559999999994
Talisia sylvatica,12.4180351806864,1-3,gamma,-8.040272,-7.598465000000001,-7.079940000000001,-6.576334999999999,-6.103569,NA,1.9367029999999996
Talisia sylvatica,12.4180351806864,1-3,tau,0.6865361,0.92572975,1.194725,1.461275,1.6854730000000002,TRUE,0.9989369000000002
Talisia sylvatica,12.4180351806864,3-10,a,-0.22013290000000002,-0.155629,-0.1034855,-0.06567562500000002,-0.03724069999999999,NA,0.18289220000000003
Talisia sylvatica,12.4180351806864,3-10,O,-6.615221,-6.1302900000000005,-5.403874999999999,-4.727185,-4.219608999999999,TRUE,2.3956120000000007
Talisia sylvatica,12.4180351806864,3-10,gamma,-12.55141,-11.429225,-10.2758,-9.0904475,-8.071642999999998,NA,4.4797670000000025
Talisia sylvatica,12.4180351806864,3-10,tau,1.04202,1.5690875,2.1571,2.7482175,3.280113,TRUE,2.238093
Thyrsodium puberulum,32.8803416314356,1-3,a,-0.07563176000000002,-0.043703025000000006,-0.02171525,-0.008852497499999999,-0.0033814829999999985,NA,0.07225027700000002
Thyrsodium puberulum,32.8803416314356,1-3,O,-6.55847,-5.9924925,-5.01399,-3.6733875,-2.0387759999999964,TRUE,4.519694000000003
Thyrsodium puberulum,32.8803416314356,1-3,gamma,-9.695341,-9.14131,-8.487025,-7.7767925,-7.177619,NA,2.517722000000001
Thyrsodium puberulum,32.8803416314356,1-3,tau,0.7110525999999999,1.039795,1.39174,1.7430075,2.006021,TRUE,1.2949684000000001
Thyrsodium puberulum,32.8803416314356,3-10,a,-0.11913290000000001,-0.073874225,-0.03802755,-0.0165719,-0.0060556279999999865,NA,0.11307727200000003
Thyrsodium puberulum,32.8803416314356,3-10,O,-6.256787,-5.375992500000001,-4.19827,-2.9897075,-1.6228359999999997,TRUE,4.633951000000001
Thyrsodium puberulum,32.8803416314356,3-10,gamma,-9.532878,-8.2806075,-6.8366299999999995,-5.383640000000001,-4.000368999999999,NA,5.532509000000001
Thyrsodium puberulum,32.8803416314356,3-10,tau,-1.2539350000000002,-0.507455,0.291659,1.055865,1.7096770000000001,FALSE,2.9636120000000004
Thyrsodium puberulum,32.8803416314356,10-25,a,-0.1673764,-0.10156399999999999,-0.051244899999999996,-0.022938725,-0.009380648999999984,NA,0.15799575100000002
Thyrsodium puberulum,32.8803416314356,10-25,O,-5.661517,-4.3799399999999995,-3.135615,-2.2563874999999998,-1.3751279999999997,TRUE,4.286389
Thyrsodium puberulum,32.8803416314356,10-25,gamma,-11.90164,-10.4816,-8.981315,-7.429645000000001,-6.120985,NA,5.780655
Thyrsodium puberulum,32.8803416314356,10-25,tau,0.03545737999999996,0.70135825,1.4948100000000002,2.256715,2.965715,TRUE,2.93025762
Thyrsodium puberulum,32.8803416314356,>25,a,-0.2957037,-0.16941625,-0.0746484,-0.029092775,-0.010609969999999998,NA,0.28509373
Thyrsodium puberulum,32.8803416314356,>25,O,-4.6270299999999995,-2.739575,-1.495355,-0.826463,-0.3864155999999998,TRUE,4.2406144
Thyrsodium puberulum,32.8803416314356,>25,gamma,-5.969750000000002,-4.3099799999999995,-2.366395,-0.3519495,1.4512070000000001,NA,7.420957000000002
Thyrsodium puberulum,32.8803416314356,>25,tau,-3.711789,-2.690965,-1.58695,-0.542488,0.3363738000000002,FALSE,4.0481628
Trichilia schomburgkii,33.3404879189869,1-3,a,-0.1678383,-0.1277645,-0.0921978,-0.06649075,-0.045429129999999984,NA,0.12240917000000001
Trichilia schomburgkii,33.3404879189869,1-3,O,-6.768719,-6.4570375,-5.972575000000001,-5.4937775,-5.12552,TRUE,1.643199
Trichilia schomburgkii,33.3404879189869,1-3,gamma,-2.4910510000000006,-1.91918,-1.20288,-0.49568625,0.16260020000000042,NA,2.653651200000001
Trichilia schomburgkii,33.3404879189869,1-3,tau,-2.888323,-2.5248324999999996,-2.138405,-1.7518725000000002,-1.4347249999999998,TRUE,1.4535980000000004
Trichilia schomburgkii,33.3404879189869,3-10,a,-0.10835230000000001,-0.072560025,-0.045854950000000005,-0.025737524999999997,-0.012179869999999995,NA,0.09617243000000002
Trichilia schomburgkii,33.3404879189869,3-10,O,-6.494129000000001,-5.9054425,-5.05824,-4.3225425,-3.6867849999999995,TRUE,2.8073440000000014
Trichilia schomburgkii,33.3404879189869,3-10,gamma,-2.9974939999999997,-2.1983050000000004,-1.33673,-0.46780049999999995,0.3278519000000003,NA,3.3253459
Trichilia schomburgkii,33.3404879189869,3-10,tau,-2.860442,-2.4160700000000004,-1.93455,-1.469065,-1.0345929999999999,TRUE,1.825849
Trichilia schomburgkii,33.3404879189869,10-25,a,-0.19653910000000002,-0.14276725,-0.0961551,-0.06807052499999999,-0.050843759999999995,NA,0.14569534000000003
Trichilia schomburgkii,33.3404879189869,10-25,O,-6.506216,-5.800905,-4.86318,-4.094625,-3.638963999999999,TRUE,2.867252000000001
Trichilia schomburgkii,33.3404879189869,10-25,gamma,-7.150012,-6.3190124999999995,-5.34651,-4.404095,-3.52736,NA,3.6226520000000004
Trichilia schomburgkii,33.3404879189869,10-25,tau,-0.4605910000000001,0.0038707274999999998,0.49961900000000004,1.0016500000000002,1.4415430000000002,FALSE,1.9021340000000002
Virola michelii,37.4276458328542,1-3,a,-0.1043413,-0.07810154999999999,-0.055336399999999994,-0.040440699999999996,-0.030972919999999998,NA,0.07336838
Virola michelii,37.4276458328542,1-3,O,-3.03345,-2.5810049999999998,-1.899655,-1.05357,-0.4537754999999997,TRUE,2.5796745000000003
Virola michelii,37.4276458328542,1-3,gamma,-2.827039,-2.397205,-1.93065,-1.47344,-1.050208,NA,1.776831
Virola michelii,37.4276458328542,1-3,tau,-1.660513,-1.450345,-1.2095250000000002,-0.96712025,-0.7432447999999998,TRUE,0.9172682000000001
Virola michelii,37.4276458328542,3-10,a,-0.1324789,-0.11188775000000001,-0.09414115,-0.0795015,-0.06779653,NA,0.06468237000000002
Virola michelii,37.4276458328542,3-10,O,-1.3399139999999998,-0.947646,-0.5548280000000001,-0.24364450000000001,-0.09043786999999998,TRUE,1.24947613
Virola michelii,37.4276458328542,3-10,gamma,-2.234385,-1.546445,-0.7730225,-0.007972065,0.6908816000000003,NA,2.9252666000000005
Virola michelii,37.4276458328542,3-10,tau,-2.5048060000000003,-2.12104,-1.7199200000000001,-1.312305,-0.9516425000000001,TRUE,1.5531635000000001
Virola michelii,37.4276458328542,10-25,a,-0.2208776,-0.17479975,-0.13122450000000002,-0.094414325,-0.06347476,NA,0.15740284
Virola michelii,37.4276458328542,10-25,O,-1.2121609999999998,-0.879874,-0.5414570000000001,-0.2623285,-0.10045439999999994,TRUE,1.1117065999999998
Virola michelii,37.4276458328542,10-25,gamma,-5.663291000000001,-4.6761125,-3.584085,-2.5096100000000003,-1.4687949999999985,NA,4.194496000000003
Virola michelii,37.4276458328542,10-25,tau,-1.9004900000000002,-1.34572,-0.7630669999999999,-0.17257225,0.34375439999999996,FALSE,2.2442444000000004
Virola michelii,37.4276458328542,>25,a,-1.570379,-1.1691900000000002,-0.8013035,-0.52353375,-0.3356266,NA,1.2347524
Virola michelii,37.4276458328542,>25,O,-0.7213232,-0.58689425,-0.431192,-0.252361,-0.11255879999999996,TRUE,0.6087644000000001
Virola michelii,37.4276458328542,>25,gamma,-4.771920000000001,-3.49175,-1.97869,-0.4491135,0.9601181000000002,NA,5.7320381000000005
Virola michelii,37.4276458328542,>25,tau,-3.161421,-2.3475924999999997,-1.509985,-0.6704792500000001,0.028236980000000526,FALSE,3.1896579800000002
Vouacapoua americana,42.3375177490507,1-3,a,-0.1503605,-0.0984497,-0.05203995,-0.022617724999999998,-0.008943935999999993,NA,0.14141656400000002
Vouacapoua americana,42.3375177490507,1-3,O,-6.169921,-5.416907500000001,-4.68153,-4.0280775,-2.8774369999999996,TRUE,3.292484000000001
